Agent_ID,Age,essential_worker,HouseID,WorkPlaceID,HospitalID
5008,36,0,2328,9,2
5009,9,0,1459,50,2
5010,1,0,773,95,1
5011,33,0,1431,171,2
5012,35,0,1389,29,1
5013,28,0,294,60,2
5014,69,0,2155,191,2
5015,29,0,2132,134,2
5016,82,0,847,127,2
5017,6,1,774,0,1
5018,73,0,354,149,1
5019,59,0,2191,36,2
5020,81,0,175,187,2
5021,72,0,545,172,1
5022,98,0,457,55,1
5023,28,0,1524,9,1
5024,87,0,2030,234,1
5025,66,0,2047,216,2
5026,70,0,862,242,1
5027,16,0,76,143,2
5028,67,0,2474,92,2
5029,63,0,83,148,1
5030,62,0,1080,73,1
5031,62,0,1833,81,2
5032,44,0,1257,229,2
5033,39,0,2463,211,2
5034,10,0,1289,91,1
5035,72,0,2241,174,2
5036,90,0,1823,226,2
5037,42,0,1449,242,1
5038,47,0,167,162,2
5039,65,0,2156,73,1
5040,80,0,737,135,2
5041,66,0,425,6,2
5042,69,0,2121,205,1
5043,95,0,2391,214,1
5044,48,0,2478,233,2
5045,7,0,125,178,1
5046,25,0,1894,150,1
5047,43,0,2325,59,1
5048,2,0,1809,77,1
5049,24,0,107,228,1
5050,19,0,1619,59,2
5051,31,0,1201,44,1
5052,87,0,2153,70,2
5053,4,0,1902,96,2
5054,52,0,1284,120,2
5055,70,0,964,116,1
5056,51,0,1599,186,1
5057,33,0,2152,75,1
5058,65,0,758,18,2
5059,71,0,910,98,1
5060,82,0,898,197,1
5061,42,0,840,161,1
5062,53,0,2201,92,1
5063,46,0,486,217,1
5064,90,0,2168,211,2
5065,25,0,2092,222,2
5066,6,0,939,165,1
5067,38,0,300,237,2
5068,50,0,645,233,2
5069,9,0,703,111,2
5070,55,0,2463,95,2
5071,81,0,1901,116,2
5072,99,0,2115,235,1
5073,96,0,1063,9,2
5074,38,0,1690,193,2
5075,37,0,63,98,1
5076,66,0,596,94,2
5077,20,0,679,135,2
5078,75,0,2484,77,1
5079,45,0,1607,51,2
5080,14,0,2086,39,1
5081,81,0,1794,223,1
5082,42,0,1799,209,2
5083,12,0,241,123,2
5084,58,0,353,98,2
5085,41,0,397,78,2
5086,96,0,1661,193,2
5087,4,0,483,176,1
5088,80,0,1258,58,1
5089,30,0,1407,222,1
5090,45,0,2405,26,1
5091,10,0,363,54,2
5092,6,0,56,206,2
5093,50,0,39,102,1
5094,46,0,1525,152,2
5095,76,0,1725,65,2
5096,56,0,2126,49,1
5097,45,0,2280,225,2
5098,79,0,2168,103,1
5099,84,0,1310,229,1
5100,11,0,1578,24,2
5101,56,0,627,52,2
5102,73,0,1837,213,2
5103,9,0,1937,120,2
5104,62,0,2199,168,1
5105,55,0,1396,100,2
5106,20,0,1898,21,2
5107,23,0,1557,166,1
5108,31,0,2047,180,2
5109,10,0,416,21,1
5110,61,0,2305,69,1
5111,45,0,2307,67,1
5112,99,0,1173,66,2
5113,75,0,51,179,2
5114,5,0,1661,72,2
5115,16,0,1712,227,1
5116,37,0,2287,237,2
5117,2,0,110,179,2
5118,59,0,1628,147,2
5119,46,0,136,220,2
5120,93,0,1691,211,1
5121,2,0,1725,106,2
5122,49,0,190,163,1
5123,38,0,927,50,2
5124,18,0,2049,224,2
5125,6,0,545,12,1
5126,34,0,1839,28,1
5127,5,0,2206,25,1
5128,91,0,2147,160,1
5129,77,0,430,205,2
5130,76,0,1028,242,2
5131,16,0,1806,38,2
5132,76,0,698,56,1
5133,27,0,1278,218,2
5134,95,0,1114,35,2
5135,74,0,1215,61,1
5136,42,0,766,189,1
5137,38,0,950,80,1
5138,59,0,1584,82,1
5139,37,0,429,226,1
5140,70,0,1242,98,1
5141,73,0,291,67,2
5142,37,0,1804,245,1
5143,29,0,522,123,1
5144,48,0,187,181,2
5145,9,0,1982,239,2
5146,61,0,406,7,1
5147,18,0,1225,76,2
5148,28,0,964,234,1
5149,91,0,1778,129,1
5150,16,0,870,133,1
5151,93,0,479,41,2
5152,27,0,608,189,1
5153,64,0,833,14,2
5154,6,0,2361,28,2
5155,11,0,68,199,1
5156,26,0,1961,82,1
5157,39,0,1314,162,2
5158,36,0,2088,112,2
5159,55,0,1527,98,1
5160,98,0,1545,248,1
5161,17,0,2375,161,2
5162,38,0,1174,246,1
5163,99,0,1824,230,2
5164,93,0,1108,25,1
5165,91,0,1479,201,2
5166,69,0,1321,98,2
5167,99,0,956,33,2
5168,50,0,1964,130,1
5169,53,0,2388,52,2
5170,50,0,1268,8,1
5171,52,0,704,159,1
5172,64,0,1362,1,2
5173,12,0,613,73,1
5174,28,0,1350,21,1
5175,57,0,2056,12,1
5176,45,0,2243,17,1
5177,96,0,2120,28,1
5178,69,0,2045,175,2
5179,24,0,1828,69,2
5180,12,0,2415,6,1
5181,94,0,256,48,1
5182,84,0,503,184,1
5183,0,0,1717,102,1
5184,42,0,1490,46,1
5185,37,0,1296,3,1
5186,59,0,723,238,1
5187,88,0,1957,44,1
5188,32,0,2147,37,1
5189,20,0,1745,121,2
5190,94,0,1047,133,1
5191,46,0,17,51,1
5192,49,0,1283,248,1
5193,62,0,170,222,1
5194,20,0,2338,42,1
5195,71,0,809,72,1
5196,19,0,1489,234,2
5197,91,0,674,72,1
5198,48,0,1387,225,1
5199,89,0,2315,119,1
5200,63,0,1100,216,1
5201,9,0,444,105,2
5202,9,0,2236,246,1
5203,51,0,78,141,1
5204,76,0,1158,224,2
5205,71,0,2281,32,1
5206,48,0,1259,111,2
5207,66,0,291,30,1
5208,19,0,1337,189,1
5209,43,0,1777,185,1
5210,9,0,2395,231,1
5211,74,0,1803,215,1
5212,60,0,929,100,1
5213,8,0,1985,127,1
5214,53,0,2490,99,1
5215,32,0,222,92,2
5216,93,0,720,241,1
5217,36,0,605,80,2
5218,21,0,51,224,2
5219,21,0,52,234,1
5220,93,0,1523,169,1
5221,66,0,498,216,2
5222,40,0,57,226,1
5223,81,0,1618,149,2
5224,5,0,2435,40,2
5225,55,0,912,67,2
5226,3,0,25,150,2
5227,12,0,2169,42,1
5228,30,0,1864,11,2
5229,28,0,244,127,1
5230,4,0,1407,112,1
5231,71,0,941,117,2
5232,84,0,1022,207,2
5233,97,0,2098,175,1
5234,77,0,2173,221,1
5235,35,0,1974,195,2
5236,48,0,375,64,2
5237,79,0,1012,160,1
5238,61,0,2434,248,1
5239,91,0,2434,160,1
5240,21,0,2374,217,2
5241,43,0,1508,62,1
5242,42,0,1399,96,1
5243,25,0,2123,65,2
5244,1,0,2189,89,1
5245,35,0,1636,183,1
5246,87,0,895,15,2
5247,41,0,181,42,1
5248,40,0,507,35,2
5249,10,0,200,182,1
5250,43,0,1642,163,2
5251,91,0,2477,80,1
5252,39,0,2482,21,1
5253,60,0,2142,168,2
5254,71,0,2309,208,2
5255,44,0,1674,151,1
5256,18,0,1833,17,1
5257,17,0,1292,161,1
5258,59,0,2427,35,2
5259,89,0,331,84,2
5260,93,0,1538,141,1
5261,54,0,1709,119,2
5262,0,0,990,24,2
5263,86,0,177,27,1
5264,98,0,1203,238,2
5265,94,0,2075,149,2
5266,94,0,941,140,2
5267,43,0,1248,1,1
5268,84,0,1884,160,1
5269,32,0,1281,152,2
5270,94,0,2339,130,2
5271,21,0,83,242,1
5272,24,0,1806,135,1
5273,19,0,1613,132,2
5274,28,0,1065,217,2
5275,96,0,1962,115,1
5276,79,0,396,80,1
5277,19,0,2078,199,2
5278,45,0,1503,187,1
5279,62,0,2006,49,1
5280,16,0,481,247,2
5281,82,0,970,164,1
5282,26,0,839,6,2
5283,38,0,21,23,1
5284,30,0,2144,177,1
5285,11,0,2321,120,1
5286,54,0,580,87,2
5287,84,0,1896,226,2
5288,51,0,2094,114,2
5289,39,0,803,184,2
5290,63,0,527,161,2
5291,3,0,707,103,1
5292,25,0,1086,96,2
5293,52,0,1284,119,1
5294,44,0,1579,129,1
5295,73,0,2176,170,2
5296,96,0,1823,78,2
5297,44,0,306,171,1
5298,3,0,472,83,2
5299,64,0,2061,176,1
5300,1,0,1366,208,1
5301,89,0,549,216,1
5302,3,0,639,5,1
5303,27,0,2030,29,2
5304,51,0,160,92,2
5305,3,0,9,163,2
5306,38,0,903,227,2
5307,48,0,208,7,2
5308,72,0,1814,54,2
5309,87,0,1227,192,1
5310,44,0,2458,64,1
5311,99,0,2,208,2
5312,89,0,418,163,1
5313,33,0,1863,35,2
5314,37,0,2063,50,1
5315,69,0,2043,14,1
5316,29,0,1976,166,1
5317,74,0,754,137,2
5318,38,0,1109,206,1
5319,5,0,125,197,1
5320,1,0,2053,140,1
5321,22,0,1700,70,2
5322,11,0,961,87,2
5323,65,0,1546,178,1
5324,5,0,828,211,2
5325,86,0,2142,128,1
5326,13,0,2299,18,1
5327,65,0,2249,42,1
5328,39,0,352,206,1
5329,42,0,1284,66,1
5330,20,0,1685,155,1
5331,49,0,265,152,1
5332,94,0,2352,33,1
5333,55,0,499,193,1
5334,37,0,985,120,1
5335,58,0,372,217,2
5336,31,0,2477,115,1
5337,88,0,2320,210,1
5338,69,0,1390,69,1
5339,29,0,1908,170,2
5340,55,0,742,190,2
5341,88,0,861,129,1
5342,71,0,1587,237,1
5343,21,0,1513,103,2
5344,22,0,1825,159,1
5345,54,0,1942,66,1
5346,73,0,1950,31,2
5347,80,0,88,54,1
5348,12,0,2286,27,2
5349,54,0,997,2,2
5350,22,0,184,149,1
5351,58,0,828,81,2
5352,43,0,647,31,1
5353,14,0,2208,190,2
5354,80,1,918,0,1
5355,13,0,2345,11,1
5356,89,0,2295,130,1
5357,47,0,790,230,1
5358,31,0,1059,33,1
5359,81,0,1818,229,1
5360,83,0,463,217,2
5361,20,0,1233,201,2
5362,19,0,1503,205,2
5363,48,0,1676,203,1
5364,33,0,509,19,1
5365,98,0,774,48,2
5366,14,0,1757,166,2
5367,28,0,1270,116,2
5368,47,0,1860,208,1
5369,94,0,1455,233,2
5370,8,0,809,189,1
5371,96,0,563,23,1
5372,93,0,1563,148,1
5373,99,0,1330,227,1
5374,74,0,1048,79,1
5375,35,0,793,82,2
5376,0,0,644,71,1
5377,80,0,2163,68,1
5378,65,0,526,154,2
5379,43,0,505,139,1
5380,90,0,1881,143,1
5381,39,0,1331,179,1
5382,60,0,476,207,1
5383,74,0,2073,169,1
5384,25,0,2114,203,2
5385,83,0,1354,126,1
5386,17,0,1894,210,2
5387,15,0,2204,179,2
5388,39,0,1196,233,1
5389,38,0,1893,220,1
5390,19,0,2377,50,1
5391,5,1,2463,0,2
5392,85,0,2364,3,1
5393,70,0,8,108,1
5394,57,0,1342,150,1
5395,60,0,602,154,2
5396,3,0,942,99,2
5397,84,0,2105,148,2
5398,36,0,2333,84,2
5399,15,0,404,14,1
5400,85,0,2082,205,1
5401,3,0,1928,61,1
5402,61,0,348,237,2
5403,10,0,954,120,1
5404,38,0,1551,82,2
5405,5,0,1637,96,1
5406,52,0,1831,200,2
5407,1,0,223,48,2
5408,55,0,1113,34,2
5409,80,0,690,93,2
5410,89,0,2439,87,1
5411,44,0,169,222,1
5412,86,0,926,190,1
5413,34,0,225,244,2
5414,97,0,262,41,2
5415,12,0,1478,99,1
5416,77,0,595,29,1
5417,68,0,2277,159,1
5418,53,0,1172,64,1
5419,79,0,853,127,2
5420,50,0,1432,202,2
5421,46,0,252,5,1
5422,93,0,215,60,1
5423,67,0,1924,172,2
5424,78,0,623,99,1
5425,52,0,116,128,2
5426,17,0,1205,45,1
5427,22,0,1314,153,2
5428,44,0,395,82,2
5429,27,0,1029,63,2
5430,78,0,1069,60,1
5431,92,0,790,207,2
5432,38,0,1822,199,1
5433,79,0,2153,36,1
5434,9,0,338,1,1
5435,45,0,206,6,1
5436,91,0,1547,98,1
5437,53,0,2146,118,2
5438,86,0,257,101,2
5439,51,0,1909,95,2
5440,33,0,2071,53,2
5441,58,0,2342,94,2
5442,46,0,838,208,1
5443,98,0,424,211,1
5444,87,0,867,103,2
5445,57,0,2405,173,2
5446,56,0,706,195,2
5447,21,0,1071,169,1
5448,26,0,2183,121,2
5449,56,0,541,180,2
5450,30,0,29,94,2
5451,99,0,2404,107,1
5452,16,0,191,140,1
5453,23,0,2407,34,1
5454,48,0,2057,235,2
5455,78,0,1397,65,2
5456,55,0,1405,248,2
5457,46,0,2148,64,2
5458,38,0,488,104,1
5459,56,0,397,204,1
5460,22,0,1484,101,1
5461,26,0,628,167,1
5462,38,0,229,16,2
5463,73,0,1243,163,2
5464,15,0,1873,156,1
5465,95,1,2292,0,2
5466,18,0,1175,222,1
5467,93,0,2067,61,2
5468,69,0,546,237,2
5469,33,0,1800,72,2
5470,45,0,1042,6,2
5471,11,0,1512,161,2
5472,83,0,2435,188,2
5473,78,0,921,189,1
5474,23,0,252,43,1
5475,91,0,1505,86,1
5476,79,0,418,66,1
5477,36,0,898,103,2
5478,79,0,1264,193,2
5479,71,0,692,78,1
5480,88,0,97,17,1
5481,26,0,2410,195,2
5482,99,0,252,232,1
5483,10,0,1820,173,1
5484,93,0,1547,116,2
5485,54,0,681,33,1
5486,86,0,784,205,1
5487,35,0,2042,180,2
5488,32,0,1110,173,2
5489,27,0,886,85,1
5490,74,0,765,193,2
5491,7,0,1787,6,1
5492,99,0,1989,150,1
5493,79,0,863,242,2
5494,83,0,386,182,1
5495,26,0,380,230,1
5496,30,0,1074,187,2
5497,92,0,69,193,2
5498,1,0,2005,184,2
5499,50,0,223,149,2
5500,6,0,2108,77,2
5501,98,0,2205,86,2
5502,16,0,630,65,2
5503,53,0,979,103,2
5504,54,0,137,191,1
5505,30,0,192,66,1
5506,55,0,2093,187,1
5507,2,0,2092,54,1
5508,68,0,1396,68,2
5509,19,0,2286,104,2
5510,3,0,900,90,2
5511,23,0,1386,101,2
5512,32,0,1752,222,1
5513,16,0,1511,75,2
5514,63,0,2386,222,1
5515,92,0,1673,13,1
5516,75,0,2453,16,2
5517,60,0,1675,54,1
5518,63,0,1808,131,2
5519,61,0,1598,202,1
5520,88,0,573,27,1
5521,52,0,913,130,1
5522,95,0,2407,132,2
5523,19,0,839,190,1
5524,38,0,1987,84,1
5525,63,0,79,242,1
5526,84,0,278,242,2
5527,83,0,1226,3,1
5528,31,0,257,3,1
5529,52,0,1074,65,1
5530,50,0,2427,17,1
5531,76,0,2425,181,2
5532,49,0,1194,44,1
5533,88,0,724,105,1
5534,78,0,1022,131,1
5535,41,0,756,140,1
5536,35,0,1956,41,2
5537,36,0,1767,229,2
5538,57,0,2204,194,2
5539,39,0,1619,245,2
5540,84,0,1883,213,2
5541,29,0,726,8,2
5542,33,0,2048,25,2
5543,46,0,1144,113,2
5544,82,0,746,209,2
5545,41,0,1420,90,2
5546,10,0,268,66,2
5547,68,0,2446,100,1
5548,75,0,1364,226,1
5549,4,0,2414,121,1
5550,94,0,1968,192,2
5551,75,0,1171,150,2
5552,19,0,2220,192,1
5553,31,0,12,4,2
5554,35,0,2209,70,2
5555,38,0,1654,44,1
5556,47,0,794,119,1
5557,66,0,1695,41,1
5558,51,0,1543,69,1
5559,11,0,204,199,2
5560,98,0,2008,57,1
5561,38,0,1688,95,1
5562,66,0,2414,153,1
5563,82,0,1626,218,1
5564,35,0,189,153,2
5565,54,0,1722,116,1
5566,98,0,2355,43,2
5567,55,0,1308,184,1
5568,91,0,803,177,2
5569,85,0,795,175,1
5570,77,0,1970,159,1
5571,43,0,11,91,2
5572,2,0,1074,100,2
5573,85,0,1023,69,1
5574,50,0,1893,175,2
5575,83,0,1979,173,2
5576,3,0,1034,171,1
5577,65,0,1902,64,1
5578,11,0,1843,45,2
5579,18,0,1152,33,2
5580,26,0,63,74,1
5581,18,0,1929,186,1
5582,27,0,1501,76,2
5583,67,0,2188,73,2
5584,84,0,2275,228,1
5585,85,0,128,198,2
5586,65,0,188,190,1
5587,43,0,1330,161,2
5588,31,0,2174,10,2
5589,95,0,1253,86,2
5590,14,0,1680,126,2
5591,38,0,1612,170,1
5592,40,0,411,151,1
5593,2,0,1602,52,2
5594,73,0,1629,47,1
5595,17,0,397,15,2
5596,83,0,1085,189,2
5597,38,0,1514,100,1
5598,13,0,1480,138,2
5599,76,0,646,74,1
5600,38,0,735,152,1
5601,68,0,1604,64,2
5602,49,0,1082,243,1
5603,33,0,1276,215,1
5604,99,0,1758,97,1
5605,55,0,1048,146,1
5606,34,0,1526,171,1
5607,39,0,886,70,2
5608,54,0,609,3,1
5609,74,0,664,244,1
5610,75,0,279,174,1
5611,75,0,2211,196,2
5612,72,0,3,17,2
5613,36,0,2168,146,1
5614,91,0,1539,198,1
5615,93,0,1414,3,1
5616,24,0,1407,174,2
5617,62,0,449,22,2
5618,1,0,191,93,1
5619,50,0,2083,12,2
5620,21,0,634,210,1
5621,95,0,218,145,1
5622,54,0,129,134,2
5623,23,0,2115,51,1
5624,32,0,2100,154,2
5625,5,0,1109,24,2
5626,34,0,2176,51,2
5627,64,0,1099,146,1
5628,45,0,1341,143,2
5629,24,0,425,11,1
5630,34,0,2418,151,2
5631,24,0,1056,243,1
5632,55,0,107,61,2
5633,98,0,2068,191,1
5634,38,0,681,5,2
5635,86,0,2132,241,2
5636,3,0,358,101,2
5637,84,0,982,229,2
5638,72,0,2140,238,2
5639,57,0,30,127,1
5640,47,0,1966,242,2
5641,95,0,763,39,1
5642,45,0,1102,166,1
5643,71,0,2226,246,2
5644,68,0,1403,55,2
5645,7,0,1752,88,2
5646,90,0,1449,214,2
5647,66,0,724,115,1
5648,74,0,2475,126,1
5649,80,0,1774,124,1
5650,44,0,1499,50,1
5651,53,0,80,174,2
5652,81,0,322,218,2
5653,85,0,432,19,1
5654,66,0,1555,60,1
5655,86,0,1143,242,2
5656,35,0,352,92,2
5657,91,0,2024,18,1
5658,2,0,200,246,1
5659,4,0,1819,147,2
5660,27,0,1838,48,1
5661,61,0,1838,73,1
5662,70,0,252,19,1
5663,34,0,770,82,1
5664,46,0,268,1,1
5665,42,0,1502,52,1
5666,10,0,2470,13,2
5667,18,0,846,10,2
5668,48,0,295,48,1
5669,36,0,2477,246,2
5670,16,0,2034,16,2
5671,66,0,167,101,2
5672,56,0,1599,32,2
5673,38,0,251,104,1
5674,10,0,767,236,1
5675,53,0,2057,207,2
5676,46,0,2352,219,2
5677,1,0,417,189,1
5678,27,0,2399,149,2
5679,77,0,326,217,1
5680,67,0,1800,117,2
5681,14,0,1904,241,1
5682,93,0,424,86,2
5683,49,0,1570,182,1
5684,8,0,1831,191,1
5685,86,0,771,204,1
5686,11,0,1706,201,2
5687,88,0,252,24,2
5688,96,0,753,29,2
5689,27,0,1112,74,1
5690,80,0,597,72,2
5691,11,0,190,219,1
5692,74,0,567,224,1
5693,96,0,1142,61,1
5694,17,0,842,149,1
5695,91,0,1445,88,1
5696,40,0,473,11,2
5697,69,0,2315,224,2
5698,77,0,506,69,1
5699,19,0,240,241,1
5700,37,0,2232,169,2
5701,62,0,1339,158,2
5702,91,0,717,127,1
5703,93,0,828,123,2
5704,18,0,2348,43,2
5705,23,0,1339,24,1
5706,66,0,1896,65,1
5707,77,0,653,78,1
5708,19,0,202,102,1
5709,70,0,678,25,2
5710,51,0,2402,219,1
5711,91,0,1649,158,1
5712,46,0,1094,74,1
5713,66,0,1154,228,2
5714,5,0,1705,225,1
5715,28,0,156,197,2
5716,50,0,1093,220,2
5717,61,0,2330,75,2
5718,28,0,1513,68,1
5719,16,0,809,77,2
5720,16,0,2179,68,2
5721,37,0,1212,49,1
5722,80,0,502,208,2
5723,89,0,1215,153,2
5724,57,0,1197,246,1
5725,66,0,392,224,1
5726,77,0,870,182,1
5727,14,0,2196,228,1
5728,5,0,23,212,1
5729,66,0,1762,67,1
5730,66,0,1459,74,2
5731,36,0,586,159,1
5732,47,0,678,8,1
5733,50,0,959,4,1
5734,49,0,1856,78,1
5735,66,0,1781,86,2
5736,3,0,610,6,2
5737,71,0,379,94,2
5738,19,0,829,164,1
5739,96,0,770,60,2
5740,91,0,1280,31,1
5741,45,0,2071,91,2
5742,17,0,1969,159,2
5743,67,0,357,177,2
5744,68,0,1024,190,2
5745,4,0,2336,166,1
5746,4,0,2074,81,1
5747,54,0,1166,234,2
5748,6,0,443,142,2
5749,91,0,1646,33,1
5750,38,0,1192,14,1
5751,63,0,2215,168,1
5752,43,0,769,185,2
5753,27,0,1221,94,2
5754,87,0,356,30,1
5755,37,0,1699,118,2
5756,49,0,615,242,1
5757,19,0,2053,137,2
5758,17,1,785,0,1
5759,98,0,1244,144,1
5760,20,0,501,177,1
5761,92,0,830,93,1
5762,26,0,1975,53,2
5763,55,0,708,173,2
5764,79,0,1942,208,2
5765,24,0,1350,39,1
5766,73,0,486,16,2
5767,28,0,884,171,2
5768,26,0,2460,56,1
5769,83,0,1574,76,2
5770,23,0,2153,187,2
5771,13,0,2427,207,2
5772,75,0,2313,62,2
5773,20,0,1816,122,1
5774,0,0,1550,81,2
5775,75,0,1503,173,2
5776,73,0,861,190,2
5777,61,0,1298,115,1
5778,2,0,382,88,2
5779,22,0,1595,201,1
5780,11,0,1237,69,2
5781,84,1,56,0,1
5782,64,0,1714,204,2
5783,81,0,960,66,1
5784,28,0,1535,29,2
5785,16,0,458,151,1
5786,57,0,2077,86,1
5787,58,0,347,185,1
5788,16,0,1608,177,1
5789,92,0,514,87,2
5790,40,0,2347,132,1
5791,34,0,2245,200,1
5792,86,0,310,138,2
5793,99,0,2349,233,1
5794,54,0,2490,69,1
5795,52,0,1967,85,1
5796,90,0,603,110,1
5797,94,0,963,84,1
5798,71,0,1997,112,2
5799,17,0,444,94,2
5800,36,0,639,106,2
5801,5,0,1818,79,1
5802,81,0,1034,155,2
5803,1,0,1166,18,1
5804,21,0,166,222,2
5805,68,0,2276,184,1
5806,77,0,379,78,1
5807,14,0,440,8,2
5808,90,0,1361,72,1
5809,93,0,1388,38,2
5810,72,0,41,85,1
5811,58,0,328,14,2
5812,71,0,493,126,2
5813,6,0,1702,215,1
5814,74,0,1679,48,1
5815,63,0,997,74,1
5816,12,0,1229,192,1
5817,91,0,1886,89,2
5818,44,0,1702,30,1
5819,34,0,1629,74,1
5820,42,0,2004,107,2
5821,5,0,344,220,2
5822,38,0,1147,156,2
5823,3,0,132,39,1
5824,90,0,1368,222,2
5825,20,0,2437,29,2
5826,64,0,1530,42,1
5827,57,0,1010,173,1
5828,79,0,18,32,2
5829,97,0,566,148,2
5830,29,0,2028,133,1
5831,71,0,1100,59,1
5832,96,0,1139,63,2
5833,75,0,327,14,2
5834,58,0,349,29,2
5835,60,0,2042,25,2
5836,18,0,716,209,1
5837,48,0,1121,51,1
5838,31,0,1110,95,2
5839,21,0,825,124,2
5840,1,0,805,237,2
5841,72,0,911,248,2
5842,73,0,1159,179,1
5843,74,0,2409,243,1
5844,3,0,946,234,2
5845,1,0,1083,236,1
5846,7,0,2024,54,1
5847,73,0,1979,220,2
5848,31,0,84,182,2
5849,96,0,2178,166,2
5850,41,0,883,112,1
5851,4,0,1304,206,2
5852,90,0,1816,151,2
5853,97,0,1514,84,2
5854,67,0,696,223,2
5855,25,0,947,128,1
5856,8,0,1621,53,1
5857,14,0,1666,133,1
5858,97,0,1862,233,2
5859,45,0,2266,39,1
5860,43,0,317,53,2
5861,30,0,1130,46,1
5862,97,0,1980,228,1
5863,44,0,1608,139,2
5864,53,0,2448,230,2
5865,55,0,1145,136,2
5866,34,0,856,176,1
5867,49,0,255,74,2
5868,42,0,1495,70,2
5869,12,0,1789,56,2
5870,47,0,1285,123,1
5871,59,0,950,162,1
5872,19,0,2441,189,1
5873,94,0,1274,60,1
5874,89,0,1645,155,2
5875,81,0,315,114,1
5876,90,0,1348,152,1
5877,61,0,2053,92,1
5878,55,0,366,175,2
5879,16,0,630,65,1
5880,28,0,1796,70,2
5881,40,0,2138,197,1
5882,28,0,753,197,1
5883,8,0,803,100,1
5884,5,0,1225,246,1
5885,32,0,145,238,1
5886,94,0,1881,156,2
5887,39,0,639,75,1
5888,45,0,828,30,1
5889,44,0,728,158,2
5890,4,0,415,234,1
5891,35,0,1726,28,2
5892,17,0,1801,212,1
5893,82,0,394,171,1
5894,32,1,1964,0,1
5895,31,0,1923,157,1
5896,99,0,307,54,2
5897,69,0,519,196,1
5898,92,0,942,216,2
5899,62,0,290,8,2
5900,3,0,1237,38,2
5901,3,0,1658,170,2
5902,98,0,458,176,1
5903,21,0,1381,228,1
5904,65,0,983,42,2
5905,68,0,460,194,1
5906,20,0,1132,64,1
5907,64,0,735,114,1
5908,2,0,1221,218,2
5909,63,0,2402,139,2
5910,26,0,1310,161,2
5911,92,0,523,9,1
5912,94,0,1292,207,1
5913,66,0,1983,71,2
5914,23,0,83,163,1
5915,46,0,1084,123,2
5916,93,0,1895,98,2
5917,64,0,1737,45,1
5918,13,0,1585,183,1
5919,50,0,2463,199,2
5920,25,0,1461,211,2
5921,70,0,2468,46,1
5922,41,0,1763,228,1
5923,76,0,1756,167,1
5924,70,0,443,218,1
5925,17,0,526,154,1
5926,57,0,1343,237,2
5927,42,0,1577,130,1
5928,83,0,969,56,2
5929,14,0,1124,187,1
5930,79,0,1403,73,1
5931,18,0,1212,186,1
5932,42,0,1189,142,2
5933,88,0,682,40,2
5934,38,0,1291,24,2
5935,87,0,1588,79,1
5936,55,0,154,35,1
5937,77,0,1295,58,1
5938,37,0,1241,148,1
5939,65,0,55,105,1
5940,51,0,1349,25,2
5941,4,0,795,154,1
5942,81,0,371,76,1
5943,67,0,600,41,2
5944,50,0,498,80,2
5945,95,0,847,96,2
5946,46,0,1075,65,1
5947,11,0,2437,63,2
5948,69,0,1383,248,2
5949,69,0,377,37,1
5950,85,0,957,245,1
5951,77,0,2046,68,1
5952,32,0,1510,170,2
5953,19,0,1702,48,2
5954,59,0,1215,238,2
5955,29,0,1203,16,1
5956,19,0,11,71,2
5957,79,0,1283,155,2
5958,16,0,2234,142,2
5959,40,0,1765,68,1
5960,96,0,215,31,1
5961,23,0,2032,134,1
5962,35,0,2331,149,2
5963,99,0,333,153,1
5964,26,0,920,98,1
5965,6,0,2361,50,1
5966,43,0,575,12,1
5967,2,0,1817,222,1
5968,95,0,875,177,1
5969,94,0,1528,23,1
5970,15,0,1960,204,1
5971,33,0,1049,156,2
5972,10,0,160,68,1
5973,38,0,2008,181,2
5974,64,0,2474,68,1
5975,14,0,19,173,1
5976,0,0,907,37,1
5977,32,0,6,94,1
5978,14,0,1562,237,1
5979,64,0,917,119,2
5980,81,0,553,90,2
5981,14,0,1323,73,1
5982,67,0,2072,63,2
5983,0,0,1414,93,2
5984,55,0,951,70,1
5985,93,0,1451,247,1
5986,41,0,2113,228,2
5987,74,0,377,230,2
5988,10,0,2005,209,1
5989,96,0,1654,233,1
5990,15,0,209,204,1
5991,80,0,267,18,2
5992,37,0,1130,170,1
5993,65,0,2338,223,2
5994,88,0,1277,31,2
5995,85,0,712,179,1
5996,19,0,586,154,1
5997,7,0,854,113,1
5998,97,0,1177,37,1
5999,62,0,1897,57,1
6000,78,0,1602,139,2
6001,64,0,604,184,2
6002,98,0,54,192,2
6003,87,0,2034,20,2
6004,64,0,1753,92,1
6005,20,0,1014,149,1
6006,20,0,2155,64,1
6007,89,0,573,125,1
6008,69,0,310,30,2
6009,42,0,40,192,2
6010,51,0,2487,52,1
6011,85,0,1884,181,2
6012,46,0,790,169,2
6013,73,0,119,114,2
6014,37,0,677,23,1
6015,19,0,154,235,2
6016,19,0,29,167,1
6017,27,0,2018,147,2
6018,28,0,1074,95,1
6019,36,0,2085,16,1
6020,41,0,901,87,1
6021,63,0,380,35,2
6022,15,0,1202,134,1
6023,87,0,52,117,2
6024,87,0,1397,201,1
6025,75,0,627,235,1
6026,45,0,1378,21,2
6027,42,0,886,235,1
6028,28,0,1566,143,2
6029,82,0,1434,220,2
6030,83,0,1405,27,2
6031,25,0,628,105,2
6032,30,0,504,218,2
6033,99,0,1206,214,2
