Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,AdminUnitName,H_Lat,H_Lon,HID,school_id,WorkPlaceID,Hospital ID
6198,13,1,0,0.4,some_village,0.54956746,0.84464604,304,44,0,19
6199,19,0,0,0.9,some_village,0.9012457,0.95580584,2022,10,0,7
6200,21,0,0,0.6,some_village,0.43519008,0.47232735,858,12,0,6
6201,14,0,0,0.3,some_village,0.08885169,0.9954424,1882,33,0,18
6202,9,0,0,0.8,some_village,0.7541942,0.20697582,110,25,0,8
6203,99,1,0,0.1,some_village,0.56343913,0.95065165,2410,0,38,20
6204,13,1,0,0.4,some_village,0.56883484,0.35806197,519,31,0,17
6205,43,0,0,0.2,some_village,0.15954888,0.4311828,1473,0,2,2
6206,96,0,0,0.6,some_village,0.9370722,0.22512543,2248,0,43,7
6207,78,1,0,0.6,some_village,0.9180592,0.9689064,1300,0,46,8
6208,82,0,0,0.1,some_village,0.74699795,0.20689273,1567,0,31,14
6209,76,1,0,0.9,some_village,0.9350884,0.39426464,2103,0,49,19
6210,3,0,0,0.3,some_village,0.41962123,0.20840931,2290,11,0,5
6211,0,1,0,0.6,some_village,0.13571846,0.50888556,908,16,0,2
6212,95,1,0,0.8,some_village,0.41633302,0.9514628,2435,0,6,9
6213,11,0,0,0.8,some_village,0.3091631,0.8724828,2305,16,0,16
6214,77,0,0,0.8,some_village,0.4631456,0.63646966,1690,0,49,16
6215,55,1,0,0.6,some_village,0.03385371,0.8999387,2329,0,23,2
6216,12,1,0,0.2,some_village,0.19232947,0.7216268,1026,44,0,6
6217,51,0,0,0.0,some_village,0.38796526,0.9173117,547,0,50,11
6218,34,0,0,0.5,some_village,0.7896676,0.83186847,557,0,22,19
6219,88,1,0,0.5,some_village,0.9468223,0.2999519,307,0,33,17
6220,48,1,0,0.1,some_village,0.88063896,0.66720104,1261,0,20,2
6221,86,1,0,0.7,some_village,0.5481078,0.53132844,2466,0,2,2
6222,55,0,0,0.3,some_village,0.08827573,0.6783729,688,0,35,9
6223,39,1,0,0.9,some_village,0.07789171,0.14846069,305,0,45,7
6224,4,0,0,0.1,some_village,0.50976014,0.23032767,1906,39,0,15
6225,77,0,0,0.2,some_village,0.6643577,0.5113636,1257,0,50,2
6226,3,0,0,0.8,some_village,0.818974,0.5669404,2258,29,0,15
6227,15,0,0,0.4,some_village,0.50494266,0.13400221,2138,48,0,14
6228,55,0,0,0.7,some_village,0.79578686,0.8085694,1395,0,14,18
6229,95,0,0,0.1,some_village,0.8489371,0.7642234,1747,0,16,2
6230,14,0,0,0.7,some_village,0.95038825,0.92016596,1835,1,0,5
6231,72,1,0,0.3,some_village,0.37890083,0.8800377,63,0,6,7
6232,9,0,0,0.7,some_village,0.47481936,0.72283554,983,32,0,13
6233,55,1,0,0.2,some_village,0.92395204,0.687856,2434,0,32,11
6234,10,1,0,0.5,some_village,0.9844848,0.94367105,1081,29,0,12
6235,44,0,0,0.2,some_village,0.77056986,0.341309,1434,0,5,11
6236,60,1,0,0.8,some_village,0.44583654,0.46652818,2351,0,17,10
6237,41,0,0,1.0,some_village,0.95632833,0.77531123,1152,0,24,12
6238,37,0,0,0.8,some_village,0.8023133,0.9146599,2384,0,35,8
6239,23,0,0,0.8,some_village,0.10528773,0.606267,574,24,0,2
6240,26,1,0,0.6,some_village,0.6761763,0.51862854,1073,0,34,17
6241,70,0,0,0.8,some_village,0.06698811,0.17738801,1680,0,14,2
6242,58,0,0,0.0,some_village,0.8314793,0.2714883,1494,0,7,19
6243,27,0,0,0.1,some_village,0.88969404,0.6036067,1352,0,40,2
6244,6,1,0,0.8,some_village,0.8894384,0.3664431,1966,37,0,4
6245,50,0,0,0.8,some_village,0.94553715,0.9748248,920,0,43,3
6246,28,0,0,0.1,some_village,0.5004595,0.8076786,1761,0,26,18
6247,93,0,0,0.3,some_village,0.09500086,0.7467192,1867,0,46,3
6248,91,1,1,0.8,some_village,0.51163757,0.6577309,1274,0,1,1
6249,24,0,0,0.2,some_village,0.226767,0.8271917,491,35,0,6
6250,9,0,0,0.0,some_village,0.13762552,0.88715583,411,45,0,5
6251,35,0,0,0.1,some_village,0.08663434,0.6483271,2490,0,9,16
6252,21,0,0,0.1,some_village,0.1579271,0.266057,2117,20,0,8
6253,50,1,0,0.8,some_village,0.29121405,0.24402404,2147,0,16,7
6254,61,0,0,0.4,some_village,0.07482344,0.14360344,1412,0,43,18
6255,57,0,0,0.7,some_village,0.8374881,0.44018924,1104,0,50,10
6256,57,1,0,0.0,some_village,0.0738678,0.7892559,2047,0,16,8
6257,26,0,0,1.0,some_village,0.9727869,0.87233615,1062,0,41,18
6258,21,0,0,0.6,some_village,0.33965117,0.42630202,708,13,0,7
6259,44,0,0,0.4,some_village,0.7980424,0.9473649,550,0,11,6
6260,40,0,0,0.5,some_village,0.92011523,0.9439826,1792,0,49,7
6261,47,1,0,0.2,some_village,0.6365473,0.62014335,1672,0,2,12
6262,90,0,0,0.6,some_village,0.12139201,0.8320032,2142,0,3,12
6263,43,1,0,0.8,some_village,0.70843667,0.052181125,1902,0,41,19
6264,88,0,0,0.3,some_village,0.5602888,0.40385187,719,0,50,4
6265,83,1,0,0.9,some_village,0.63189787,0.0661664,634,0,16,2
6266,88,0,0,0.8,some_village,0.51993054,0.74555916,1697,0,26,9
6267,73,0,0,0.1,some_village,0.24164575,0.23761225,1236,0,10,10
6268,19,0,0,0.3,some_village,0.74845105,0.30338275,820,4,0,6
6269,55,1,0,0.2,some_village,0.29414833,0.10849625,2271,0,4,4
6270,96,0,0,0.3,some_village,0.6298356,0.3775444,51,0,19,18
6271,1,0,0,0.2,some_village,0.5657278,0.33561742,2071,17,0,20
6272,63,0,0,0.0,some_village,0.40817386,0.54301643,1052,0,24,18
6273,15,0,0,0.7,some_village,0.23993361,0.124415815,977,32,0,14
6274,55,1,0,0.5,some_village,0.445508,0.69211227,989,0,48,1
6275,39,0,0,0.7,some_village,0.5964592,0.14667654,1188,0,31,10
6276,81,1,0,0.2,some_village,0.06753063,0.44892007,303,0,34,2
6277,19,1,0,0.7,some_village,0.5443975,0.8480557,131,42,0,4
6278,52,0,0,0.1,some_village,0.8965295,0.11663067,1776,0,6,17
6279,45,0,0,0.0,some_village,0.5666546,0.78146875,1560,0,43,1
6280,95,0,0,0.1,some_village,0.8383239,0.28825033,500,0,26,2
6281,20,0,0,0.3,some_village,0.17596102,0.43393785,2236,15,0,10
6282,39,0,0,0.9,some_village,0.6720875,0.4336536,1784,0,38,16
6283,63,1,0,0.6,some_village,0.6276278,0.3682403,1508,0,29,14
6284,14,1,0,0.4,some_village,0.4489718,0.9593084,1928,36,0,10
6285,45,0,0,1.0,some_village,0.13292354,0.49701947,1432,0,44,10
6286,1,1,0,0.1,some_village,0.41619247,0.13031024,719,38,0,17
6287,36,0,0,0.1,some_village,0.79902977,0.92856884,179,0,21,14
6288,97,1,0,0.7,some_village,0.14359105,0.17585224,2221,0,9,1
6289,15,0,0,0.8,some_village,0.69215596,0.2548645,1288,37,0,7
6290,13,0,0,0.7,some_village,0.55044717,0.58284587,273,1,0,1
6291,87,0,0,0.3,some_village,0.17827314,0.30876315,1701,0,5,14
6292,1,0,0,0.1,some_village,0.056538224,0.71316034,1954,50,0,13
6293,6,1,0,0.5,some_village,0.86415035,0.07219601,1298,2,0,15
6294,15,0,0,0.1,some_village,0.96943593,0.94472486,1908,41,0,19
6295,39,1,0,0.8,some_village,0.9017117,0.84545106,396,0,37,18
6296,51,1,0,0.7,some_village,0.20949388,0.39812768,23,0,35,4
6297,42,0,0,0.6,some_village,0.8802275,0.04815191,1819,0,48,7
6298,45,0,0,0.4,some_village,0.8736938,0.42182708,1392,0,50,2
6299,56,0,0,0.2,some_village,0.06465137,0.31084907,829,0,5,12
6300,10,0,0,0.9,some_village,0.23099166,0.81698203,1924,26,0,20
6301,96,1,0,0.7,some_village,0.9174176,0.6422705,191,0,28,14
6302,69,0,0,0.2,some_village,0.38906628,0.47188264,2415,0,3,1
6303,76,1,0,0.1,some_village,0.56831324,0.7605542,663,0,13,13
6304,51,0,0,0.3,some_village,0.89407736,0.38972485,2018,0,37,9
6305,43,0,0,0.2,some_village,0.7384827,0.53307194,2344,0,20,5
6306,78,1,0,1.0,some_village,0.84024227,0.96219075,304,0,42,13
6307,4,0,0,0.2,some_village,0.60898095,0.67237025,1561,20,0,5
6308,88,1,0,0.1,some_village,0.86945504,0.6123599,1198,0,11,10
6309,52,0,0,0.5,some_village,0.42771542,0.13309056,1419,0,39,6
6310,35,0,0,0.4,some_village,0.34264773,0.5001185,574,0,33,5
6311,85,0,0,0.8,some_village,0.602247,0.037110567,1047,0,33,14
6312,10,0,0,0.4,some_village,0.7753347,0.27326882,2024,3,0,2
6313,2,0,0,0.4,some_village,0.64371115,0.9747331,589,3,0,7
6314,50,1,0,0.5,some_village,0.8110934,0.33152062,2249,0,38,8
6315,72,0,0,0.7,some_village,0.1985783,0.5790063,1272,0,10,4
6316,60,0,0,0.3,some_village,0.24799341,0.72539383,880,0,11,1
6317,75,0,0,0.1,some_village,0.30389225,0.9683631,2383,0,4,3
6318,43,0,0,0.8,some_village,0.5716411,0.30509317,958,0,22,11
6319,39,0,0,0.8,some_village,0.36656475,0.7618629,1424,0,8,1
6320,13,0,0,0.1,some_village,0.631299,0.105284095,933,24,0,11
6321,26,0,0,0.9,some_village,0.29220504,0.6448896,1771,0,9,14
6322,4,0,0,0.6,some_village,0.7277392,0.4975351,2054,5,0,2
6323,99,0,0,0.8,some_village,0.37727243,0.5960787,1470,0,37,13
6324,90,0,0,0.4,some_village,0.118519604,0.14980042,2257,0,18,19
6325,48,0,0,0.8,some_village,0.7894896,0.33504045,944,0,19,12
6326,79,1,0,0.6,some_village,0.75516325,0.988604,1842,0,30,15
6327,52,0,0,0.9,some_village,0.8057788,0.29388946,769,0,11,13
6328,31,0,0,0.9,some_village,0.050106466,0.3380608,2078,0,48,16
6329,32,0,1,0.6,some_village,0.29974592,0.2717865,2333,0,10,14
6330,3,0,0,0.4,some_village,0.03267604,0.9341996,2231,18,0,12
6331,92,0,0,0.4,some_village,0.52798605,0.18434328,1153,0,13,18
6332,38,0,0,0.6,some_village,0.9126777,0.580196,2377,0,15,13
6333,56,1,0,0.2,some_village,0.48399454,0.038294554,1311,0,36,5
6334,8,0,0,0.1,some_village,0.17336059,0.18751079,1038,2,0,4
6335,65,1,0,0.8,some_village,0.36177868,0.23162061,905,0,13,5
6336,56,1,0,0.4,some_village,0.62281245,0.7294443,1169,0,33,11
6337,42,0,0,0.2,some_village,0.90089875,0.6720156,1147,0,4,5
6338,95,1,0,0.4,some_village,0.9442197,0.79281205,611,0,47,5
6339,98,0,0,0.6,some_village,0.31865597,0.7477345,78,0,47,12
6340,95,0,0,0.7,some_village,0.6965572,0.38821334,218,0,34,8
6341,24,0,0,0.6,some_village,0.5625725,0.3277046,1072,10,0,2
6342,80,0,0,0.5,some_village,0.1144135,0.4205439,2380,0,44,18
6343,39,0,0,0.8,some_village,0.11109561,0.88744456,813,0,8,14
6344,58,0,0,0.8,some_village,0.32659143,0.88571215,145,0,25,1
6345,8,0,0,0.0,some_village,0.25443095,0.73826534,695,5,0,3
6346,56,0,0,0.1,some_village,0.6106686,0.29091525,154,0,43,8
6347,87,1,0,0.6,some_village,0.21862948,0.074968755,1199,0,42,2
6348,37,1,0,0.1,some_village,0.83506316,0.53667223,2018,0,42,8
6349,37,1,0,0.6,some_village,0.8655304,0.15935802,1613,0,34,13
6350,84,0,0,0.4,some_village,0.20701206,0.7245093,285,0,9,3
6351,56,0,0,0.9,some_village,0.10208845,0.23597866,2159,0,10,7
6352,34,1,0,0.4,some_village,0.66101784,0.2604167,1099,0,9,17
6353,93,0,0,0.6,some_village,0.06883544,0.12296581,1450,0,13,3
6354,76,0,0,0.7,some_village,0.25730127,0.497653,2174,0,45,9
6355,71,0,0,0.8,some_village,0.02739662,0.22514325,1441,0,45,15
6356,4,1,0,0.8,some_village,0.5191749,0.9115818,1178,1,0,11
6357,34,0,0,0.4,some_village,0.9532731,0.7545729,399,0,16,3
6358,25,1,0,0.2,some_village,0.48512888,0.031253815,620,0,10,8
6359,10,1,0,0.1,some_village,0.36536574,0.6378307,1612,9,0,15
6360,74,0,0,0.0,some_village,0.8878567,0.9169471,1026,0,25,18
6361,6,1,0,0.1,some_village,0.06880456,0.55857694,2027,30,0,14
6362,32,0,0,0.5,some_village,0.059484184,0.27458966,2221,0,32,7
6363,1,0,0,0.9,some_village,0.40505636,0.4586134,2423,24,0,20
6364,93,0,0,0.8,some_village,0.12959653,0.22021663,499,0,10,17
6365,83,1,0,0.6,some_village,0.10608661,0.7052641,837,0,23,6
6366,29,0,0,0.8,some_village,0.3419811,0.41077274,368,0,41,16
6367,46,0,0,0.7,some_village,0.38859743,0.070470095,2010,0,18,18
6368,4,0,0,0.3,some_village,0.4664688,0.34815133,601,32,0,4
6369,52,1,0,0.0,some_village,0.5960981,0.38212955,970,0,30,14
6370,54,0,0,0.6,some_village,0.9768838,0.35727614,597,0,33,5
6371,30,0,0,0.9,some_village,0.34411567,0.13773453,1173,0,42,11
6372,35,0,0,0.1,some_village,0.57297933,0.84901136,2372,0,11,2
6373,38,0,0,0.7,some_village,0.39563757,0.37061638,1793,0,10,15
6374,7,1,0,0.4,some_village,0.56477225,0.96986806,342,35,0,3
6375,94,0,0,1.0,some_village,0.338898,0.686526,465,0,3,15
6376,93,0,0,0.4,some_village,0.5061033,0.3702206,1520,0,39,7
6377,49,0,0,0.3,some_village,0.36241293,0.74510914,314,0,15,15
6378,4,0,0,0.3,some_village,0.07668346,0.051196754,218,19,0,5
6379,35,0,0,0.5,some_village,0.60901684,0.3999111,837,0,5,11
6380,30,0,0,0.7,some_village,0.18610734,0.03256482,2237,0,49,5
6381,62,0,0,1.0,some_village,0.057065547,0.039741576,137,0,37,9
6382,6,1,0,0.9,some_village,0.97476065,0.81555176,1463,27,0,11
6383,66,0,0,0.3,some_village,0.29439825,0.91666377,2346,0,9,13
6384,59,1,0,0.7,some_village,0.8158971,0.10595387,2218,0,49,9
6385,3,1,0,0.3,some_village,0.23884642,0.27436244,1178,1,0,9
6386,94,0,0,0.3,some_village,0.82187474,0.31141567,343,0,11,8
6387,25,0,0,0.9,some_village,0.09876877,0.52287793,1152,0,49,2
6388,69,0,0,0.7,some_village,0.5057277,0.8814029,1549,0,7,1
6389,50,1,0,0.2,some_village,0.34452653,0.40087402,103,0,41,11
6390,97,1,0,0.1,some_village,0.33759475,0.73327327,705,0,15,17
6391,26,0,0,0.9,some_village,0.6296157,0.45947313,2334,0,19,13
6392,58,1,0,0.8,some_village,0.42552125,0.24264073,2316,0,36,7
6393,58,0,0,0.6,some_village,0.7154322,0.88428557,2470,0,48,11
6394,39,1,0,0.0,some_village,0.4671529,0.6051987,79,0,8,18
6395,91,0,0,0.4,some_village,0.9353969,0.0391711,224,0,18,17
6396,25,0,0,0.9,some_village,0.9666936,0.59239066,231,0,45,19
6397,49,0,0,0.6,some_village,0.86463356,0.20737046,1654,0,49,9
6398,93,0,0,0.9,some_village,0.08394843,0.3937853,1650,0,25,20
6399,61,0,0,0.9,some_village,0.630876,0.7601641,158,0,40,6
6400,73,1,0,0.5,some_village,0.5964731,0.03807926,815,0,25,16
6401,77,0,0,0.4,some_village,0.78412926,0.5883983,1406,0,2,17
6402,52,0,0,0.1,some_village,0.5594906,0.59368575,1363,0,4,3
6403,78,0,0,0.8,some_village,0.58117783,0.05179453,1254,0,15,5
6404,66,1,0,0.9,some_village,0.02979809,0.7331564,1868,0,40,6
6405,92,0,0,0.3,some_village,0.6091874,0.7757432,631,0,19,6
6406,0,1,0,0.2,some_village,0.5531715,0.4998725,1315,38,0,20
6407,6,0,0,0.2,some_village,0.14765245,0.5948123,1373,33,0,18
6408,5,1,0,0.4,some_village,0.84009737,0.555479,2041,48,0,19
6409,65,0,0,0.2,some_village,0.37398434,0.015301645,513,0,31,2
6410,58,1,0,0.2,some_village,0.99086255,0.22270852,1930,0,30,14
6411,87,1,0,0.8,some_village,0.16443229,0.45102638,2293,0,45,5
6412,4,0,0,0.9,some_village,0.5034032,0.5424019,546,7,0,12
6413,85,0,0,0.2,some_village,0.11735225,0.070512116,1485,0,21,7
6414,70,1,0,0.7,some_village,0.5565864,0.51036185,21,0,4,12
6415,46,0,0,0.3,some_village,0.028629243,0.7001482,118,0,1,7
6416,36,0,0,0.2,some_village,0.63389367,0.7376232,1035,0,28,8
6417,60,0,0,0.2,some_village,0.060007215,0.7997471,2107,0,16,9
6418,75,1,0,0.3,some_village,0.81219804,0.9515414,1210,0,44,15
6419,96,0,0,1.0,some_village,0.55078506,0.7190662,2473,0,33,4
6420,95,1,0,0.6,some_village,0.73352206,0.764379,301,0,7,3
6421,90,0,0,0.3,some_village,0.24288237,0.7971266,1763,0,39,1
6422,3,0,0,0.7,some_village,0.012690842,0.42989898,618,5,0,19
6423,14,0,0,0.8,some_village,0.69444,0.45568419,38,17,0,7
6424,30,0,0,0.9,some_village,0.81949526,0.44111556,1323,0,31,10
6425,54,0,0,0.2,some_village,0.22256505,0.43582225,1066,0,26,19
6426,60,0,0,0.9,some_village,0.78381413,0.90810305,165,0,47,9
6427,19,0,0,0.3,some_village,0.024663508,0.54978335,88,40,0,14
6428,56,1,0,0.3,some_village,0.010650039,0.14287716,933,0,24,4
6429,54,1,0,0.5,some_village,0.40646392,0.5161287,1093,0,40,9
6430,47,1,0,0.6,some_village,0.6660626,0.116226315,1676,0,26,13
6431,45,0,0,0.2,some_village,0.02121973,0.6343856,1848,0,25,17
6432,70,1,0,0.0,some_village,0.21947247,0.9528087,543,0,32,14
6433,90,1,1,0.4,some_village,0.60864556,0.5622892,1631,0,32,10
6434,63,1,0,0.7,some_village,0.72854733,0.50659144,1617,0,33,13
6435,36,0,0,0.9,some_village,0.09442049,0.27699888,1515,0,26,11
6436,66,0,0,0.3,some_village,0.52346605,0.71460384,413,0,46,4
6437,86,0,0,0.4,some_village,0.90870124,0.39146405,854,0,5,3
6438,31,1,1,0.9,some_village,0.99548197,0.88970613,283,0,47,10
6439,27,0,0,0.2,some_village,0.06955427,0.17482275,619,0,42,10
6440,45,0,0,0.7,some_village,0.6759803,0.74165326,1515,0,23,17
6441,49,1,0,0.4,some_village,0.7809365,0.6915709,1125,0,28,6
6442,10,0,0,0.5,some_village,0.13656992,0.29430157,1557,30,0,8
6443,61,0,0,0.7,some_village,0.3409179,0.66996586,336,0,10,1
6444,78,1,0,0.7,some_village,0.71441156,0.4163195,349,0,41,15
6445,12,0,0,0.9,some_village,0.98767674,0.32990068,2226,32,0,18
6446,57,1,0,0.1,some_village,0.5430539,0.6093298,79,0,3,5
6447,54,0,0,0.9,some_village,0.70677567,0.19736212,1070,0,11,20
6448,9,1,0,0.5,some_village,0.52978027,0.43256593,330,48,0,13
6449,8,0,0,0.9,some_village,0.7465586,0.60507506,1136,44,0,15
6450,66,1,0,0.9,some_village,0.057123065,0.9202703,2462,0,18,19
6451,41,0,0,0.5,some_village,0.029057324,0.1776582,444,0,30,13
6452,33,0,0,0.3,some_village,0.6523723,0.29756343,1139,0,15,15
6453,64,1,0,0.5,some_village,0.08099872,0.47846013,1160,0,5,5
6454,39,0,0,0.3,some_village,0.5407083,0.61614037,1431,0,2,14
6455,40,0,0,0.1,some_village,0.7254275,0.4542097,149,0,28,8
6456,58,1,0,0.6,some_village,0.618983,0.80250555,312,0,29,12
6457,93,0,0,0.6,some_village,0.3133558,0.80259025,754,0,31,4
6458,35,0,0,0.6,some_village,0.8431312,0.37492877,2182,0,33,18
6459,39,1,0,0.2,some_village,0.2699582,0.63320035,206,0,45,14
6460,32,0,0,0.8,some_village,0.33363688,0.13450766,1541,0,30,12
6461,67,1,0,0.2,some_village,0.897463,0.08921379,2160,0,10,11
6462,70,1,0,0.0,some_village,0.66645426,0.8147109,690,0,20,3
6463,53,1,0,0.5,some_village,0.06604105,0.28851205,869,0,24,16
6464,43,0,0,0.8,some_village,0.2071358,0.6052447,1340,0,33,2
6465,22,0,0,0.2,some_village,0.5985483,0.63633734,224,37,0,16
6466,85,0,0,0.9,some_village,0.5422585,0.8872697,2430,0,5,11
6467,79,0,0,0.3,some_village,0.12312567,0.11423236,1245,0,44,4
6468,50,1,0,0.4,some_village,0.24473989,0.7177863,688,0,25,10
6469,62,1,0,1.0,some_village,0.9805763,0.45060045,1701,0,47,9
6470,44,0,0,0.6,some_village,0.6995914,0.9805596,2172,0,30,17
6471,49,1,0,0.8,some_village,0.5894342,0.05592543,1407,0,9,5
6472,97,0,0,0.8,some_village,0.5951152,0.9585681,687,0,2,19
6473,71,1,0,0.3,some_village,0.46537745,0.31133056,762,0,34,12
6474,0,1,0,0.8,some_village,0.026807308,0.26045525,2036,2,0,19
6475,80,1,0,0.8,some_village,0.9298172,0.13436711,1646,0,43,17
6476,80,0,0,0.5,some_village,0.6311487,0.8842621,269,0,31,12
6477,98,0,0,0.6,some_village,0.54443485,0.04360354,1503,0,1,14
6478,30,0,0,0.1,some_village,0.4998837,0.66416675,1828,0,22,7
6479,19,0,0,0.2,some_village,0.15436387,0.29280508,2164,33,0,1
6480,82,0,0,0.9,some_village,0.8996438,0.8701348,458,0,17,9
6481,63,0,0,0.1,some_village,0.6331697,0.5469604,2273,0,27,2
6482,94,1,0,0.1,some_village,0.4086123,0.74505436,2053,0,6,4
6483,10,0,0,0.6,some_village,0.41871142,0.33264476,630,32,0,11
6484,94,0,0,0.1,some_village,0.904479,0.48593342,2255,0,7,1
6485,94,0,0,0.0,some_village,0.24717426,0.95795906,586,0,27,18
6486,25,0,0,0.6,some_village,0.10243189,0.92805827,1063,0,2,13
6487,46,0,0,0.2,some_village,0.19166183,0.6814442,1263,0,32,17
6488,98,0,0,0.5,some_village,0.61660755,0.08722794,2327,0,3,17
6489,59,0,0,0.3,some_village,0.13487118,0.29513764,343,0,23,14
6490,77,0,0,0.9,some_village,0.66739285,0.6945234,31,0,42,11
6491,29,0,0,0.9,some_village,0.99562526,0.14627373,131,0,12,19
6492,8,1,0,0.0,some_village,0.14423722,0.20119876,1986,36,0,10
6493,3,0,0,0.6,some_village,0.7059319,0.58219266,2124,37,0,11
6494,44,0,0,0.0,some_village,0.9521425,0.8242513,2147,0,9,17
6495,19,1,0,0.4,some_village,0.87235826,0.16152328,1048,47,0,15
6496,92,0,0,1.0,some_village,0.93220425,0.5100669,183,0,9,17
6497,52,1,0,0.3,some_village,0.47894138,6.276369E-4,2458,0,11,8
6498,85,0,0,0.1,some_village,0.3113553,0.54558027,2166,0,31,18
6499,90,0,0,0.2,some_village,0.5822379,0.72279215,2067,0,37,5
6500,50,0,0,0.7,some_village,0.32926297,0.017157197,2488,0,25,14
6501,97,0,0,0.8,some_village,0.86035216,0.5384004,1345,0,8,17
6502,35,0,0,0.3,some_village,0.96270746,0.20926386,1124,0,26,1
6503,48,0,0,0.2,some_village,0.52396727,0.20006245,398,0,23,16
6504,29,0,0,0.8,some_village,0.32963228,0.6827533,1388,0,12,11
6505,37,0,0,0.4,some_village,0.05902052,0.31801265,447,0,45,3
6506,49,1,0,0.9,some_village,0.84211326,0.87578803,1603,0,26,14
6507,8,0,0,0.9,some_village,0.47600806,0.56145865,2146,50,0,5
6508,94,0,0,0.8,some_village,0.19826156,0.13419765,2315,0,38,7
6509,12,0,0,0.8,some_village,0.89184356,0.0095050335,341,8,0,9
6510,45,0,0,0.0,some_village,0.21535432,0.7824833,1685,0,15,18
6511,2,0,0,0.9,some_village,0.47935724,0.20955443,749,31,0,6
6512,35,0,0,0.4,some_village,0.8806809,0.2904606,912,0,35,20
6513,65,0,0,0.3,some_village,0.23442823,0.09916592,796,0,39,15
6514,37,0,0,0.3,some_village,0.2615921,0.20223421,419,0,40,2
6515,72,0,0,0.3,some_village,0.2727949,0.96827966,1571,0,43,19
6516,92,1,0,0.6,some_village,0.9285429,0.79254204,288,0,44,10
6517,59,0,0,0.4,some_village,0.5328603,0.7596599,2324,0,14,16
6518,2,0,0,0.0,some_village,0.7965362,0.927331,1047,40,0,13
6519,66,1,0,0.0,some_village,0.31115806,0.94256073,1652,0,47,17
6520,3,0,0,0.1,some_village,0.8411091,0.4497705,791,15,0,16
6521,16,0,0,0.3,some_village,0.56981623,0.2720254,829,16,0,14
6522,8,0,0,0.8,some_village,0.98003435,0.757125,1979,6,0,8
6523,23,0,0,1.0,some_village,0.7706583,0.09361571,1126,44,0,2
6524,80,1,0,0.7,some_village,0.62013704,0.8098879,1676,0,35,7
6525,81,1,0,0.9,some_village,0.17979854,0.70259553,244,0,12,12
6526,80,0,0,0.3,some_village,0.23091811,0.6349278,1500,0,29,4
6527,2,0,0,0.1,some_village,0.8068163,0.22237194,2138,16,0,18
6528,98,0,0,0.8,some_village,0.79675555,0.19378358,1088,0,39,15
6529,58,1,0,0.4,some_village,0.5688177,0.20717925,2349,0,16,18
6530,71,0,0,0.5,some_village,0.43585682,0.32293165,971,0,17,14
6531,87,1,0,0.7,some_village,0.24940598,0.9489243,1179,0,15,18
6532,58,0,0,0.7,some_village,0.3221891,0.026684701,1058,0,18,16
6533,56,0,0,0.7,some_village,0.6769015,0.20726615,762,0,46,3
6534,21,0,0,0.7,some_village,0.94808567,0.3111537,2251,33,0,5
6535,48,1,0,0.9,some_village,0.48395938,0.975531,1492,0,19,6
6536,46,1,0,0.6,some_village,0.9419491,0.5256428,1735,0,40,17
6537,85,0,0,0.9,some_village,0.4287032,0.6658415,1809,0,20,20
6538,95,0,0,0.2,some_village,0.21752864,0.49670815,1245,0,10,14
6539,86,1,0,0.2,some_village,0.9050525,0.46572828,581,0,24,5
6540,40,0,0,0.7,some_village,0.15480667,0.26227117,878,0,31,13
6541,24,0,0,0.8,some_village,0.4690984,0.18875372,508,7,0,17
6542,98,0,0,0.4,some_village,0.65958077,0.8961782,1798,0,9,1
6543,1,1,0,0.8,some_village,0.9549306,0.5311196,832,1,0,14
6544,60,0,0,0.8,some_village,0.6465423,0.98345405,2331,0,17,13
6545,39,0,0,0.9,some_village,0.31501657,0.009354353,2043,0,24,9
6546,26,0,0,0.7,some_village,0.95037353,0.27851832,1837,0,35,12
6547,64,0,1,0.7,some_village,0.055567622,0.24705863,1667,0,19,20
6548,91,0,0,0.3,some_village,0.48382485,0.77851474,811,0,5,18
6549,15,1,0,0.0,some_village,0.24290967,0.44225234,211,8,0,9
6550,49,0,0,0.8,some_village,0.42634088,0.71093404,554,0,14,17
6551,51,1,0,0.7,some_village,0.22376114,0.037077308,1679,0,20,2
6552,79,0,0,0.9,some_village,0.3131032,0.8718457,2317,0,3,14
6553,20,0,0,0.1,some_village,0.91828513,0.09582192,1071,35,0,4
6554,66,1,0,0.7,some_village,0.68527263,0.22374868,2156,0,49,3
6555,7,1,0,0.9,some_village,0.18124235,0.7769383,2229,10,0,2
6556,48,0,0,0.2,some_village,0.5523877,0.3308155,1389,0,16,10
6557,51,1,0,0.0,some_village,0.33428252,0.14520276,1009,0,33,7
6558,54,0,0,0.1,some_village,0.7762954,0.74481857,1632,0,35,20
6559,23,0,0,0.3,some_village,0.1294806,0.064738095,2427,38,0,16
6560,15,0,0,0.5,some_village,0.5720016,0.5834129,882,22,0,16
6561,43,1,0,0.6,some_village,0.8651888,0.6522218,1232,0,19,13
6562,67,0,0,0.4,some_village,0.56543154,0.9846524,1167,0,50,2
6563,34,0,0,0.2,some_village,0.4503287,0.6151534,1802,0,39,2
6564,34,0,0,0.2,some_village,0.6143885,0.7280821,262,0,43,1
6565,61,0,0,0.8,some_village,0.060465157,0.26880848,1015,0,13,6
6566,93,0,0,0.2,some_village,0.8499774,0.08921021,443,0,31,5
6567,54,1,0,0.7,some_village,0.7439526,0.7482614,728,0,18,12
